text,label,length,has_url,has_money,all_caps_ratio,exclamation_count
"Hi team, great work on the budget review presentation!",0,54,0,0,0.018518518518518517,1
Congratulations! You've won ₹50000! Claim your prize at verify-account-now.net ACT NOW!!!,1,89,0,1,0.10112359550561797,5
"Hi Sarah, let's catch up about website redesign over coffee this Thursday.",0,74,0,0,0.04054054054054054,0
Get rich quick! Earn ₹5000 from home. Start now: verify-account-now.net,1,71,0,1,0.04225352112676056,1
URGENT: Your account will be suspended! Click here: bit.ly/xyz123 to verify now! ACT NOW!!!,1,91,0,0,0.15384615384615385,5
"Hi team, please complete the Q4 report survey by Thursday.",0,58,0,0,0.05172413793103448,0
GET RICH QUICK! EARN ₹5000 FROM HOME. START NOW: BIT.LY/XYZ123 ACT NOW!!!,1,73,0,1,0.6301369863013698,4
Congratulations! You've won ₹100000! Claim your prize at bit.ly/xyz123 ACT NOW!!!,1,81,0,1,0.1111111111111111,5
"Hi Mike, can you send me the spreadsheet by end of day?",0,55,0,0,0.03636363636363636,0
URGENT ACTION REQUIRED: VERIFY YOUR IDENTITY AT SUSPICIOUS-LINK.COM WITHIN 24 HOURS ACT NOW!!!,1,94,1,0,0.7872340425531915,3
"Great job on the budget review demo today, John!",0,48,0,0,0.041666666666666664,1
"Hi Sarah, can you send me the proposal by end of day?",0,53,0,0,0.03773584905660377,0
Meeting reminder: budget review discussion tomorrow at 2pm.,0,59,0,0,0.01694915254237288,0
"Hi Anna, I've shared the proposal with you. Let me know if you have questions.",0,78,0,0,0.05128205128205128,0
YOUR ACCOUNT HAS BEEN LOCKED. UNLOCK IT AT URGENT-ACTION.BIZ IMMEDIATELY!,1,73,0,0,0.821917808219178,1
"Hi Sarah, thanks for your help with the budget review. Much appreciated!",0,72,0,0,0.041666666666666664,1
"Hi David, thanks for your help with the marketing campaign. Much appreciated!",0,77,0,0,0.03896103896103896,1
Limited time offer! Get laptop for FREE! Visit suspicious-link.com ACT NOW!!!,1,77,1,0,0.16883116883116883,5
CONGRATULATIONS! YOU'VE WON ₹5000! CLAIM YOUR PRIZE AT TINYURL.COM/ABC456 ACT NOW!!!,1,84,1,1,0.6904761904761905,5
Your tax refund of ₹5000 is ready. Claim it at suspicious-link.com,1,66,1,1,0.030303030303030304,0
Reminder: website redesign status meeting on Wednesday at 11am.,0,63,0,0,0.031746031746031744,0
You are a WINNER! Click urgent-action.biz to claim your luxury vacation!,1,72,0,0,0.1111111111111111,2
Meeting reminder: Q4 report discussion tomorrow at 3pm.,0,55,0,0,0.03636363636363636,0
"Hi David, the budget review report looks good. Just a few minor edits needed.",0,77,0,0,0.03896103896103896,0
Can we reschedule our website redesign meeting to Tuesday?,0,58,0,0,0.034482758620689655,0
"Hi team, client presentation kickoff meeting scheduled for Friday at 2pm.",0,73,0,0,0.0273972602739726,0
Your Gmail account has been compromised. Reset password at bit.ly/xyz123 ACT NOW!!!,1,83,0,0,0.10843373493975904,3
Can we reschedule our client presentation meeting to Thursday?,0,62,0,0,0.03225806451612903,0
Limited time offer! Get iPhone for FREE! Visit urgent-action.biz ACT NOW!!!,1,75,0,0,0.18666666666666668,5
Team update: The website redesign deadline has been moved to next Tuesday.,0,74,0,0,0.04054054054054054,0
Your Amazon account has been compromised. Reset password at urgent-action.biz ACT NOW!!!,1,88,0,0,0.10227272727272728,3
Limited time offer! Get laptop for FREE! Visit verify-account-now.net,1,69,0,0,0.10144927536231885,2
Meeting reminder: client presentation discussion tomorrow at 11am.,0,66,0,0,0.015151515151515152,0
You are a WINNER! Click claim-prize-here.org to claim your cash prize! ACT NOW!!!,1,81,0,1,0.1728395061728395,5
Can we reschedule our budget review meeting to Friday?,0,54,0,0,0.037037037037037035,0
ALERT: Suspicious activity detected. Secure your account at tinyurl.com/abc456 ACT NOW!!!,1,89,1,0,0.14606741573033707,3
BREAKING: You've inherited ₹1000! Claim at verify-account-now.net ACT NOW!!!,1,76,0,1,0.21052631578947367,4
You have 79 unread messages. View them at bit.ly/xyz123,1,55,0,0,0.03636363636363636,0
You are a WINNER! Click urgent-action.biz to claim your cash prize!,1,67,0,1,0.11940298507462686,2
"Hi team, website redesign kickoff meeting scheduled for Friday at 4pm.",0,70,0,0,0.02857142857142857,0
Your Bank subscription is expiring. Renew at urgent-action.biz ACT NOW!!!,1,73,0,0,0.1232876712328767,3
BREAKING: You've inherited ₹1000! Claim at urgent-action.biz ACT NOW!!!,1,71,0,1,0.22535211267605634,4
BREAKING: You've inherited ₹50000! Claim at bit.ly/xyz123 ACT NOW!!!,1,68,0,1,0.23529411764705882,4
Congratulations! You've won ₹50000! Claim your prize at suspicious-link.com,1,75,1,1,0.04,2
Your Netflix subscription is expiring. Renew at suspicious-link.com,1,67,1,0,0.04477611940298507,0
Team lunch on Wednesday at 4pm. Hope you can join!,0,50,0,0,0.06,1
Your Netflix account has been compromised. Reset password at verify-account-now.net,1,83,0,0,0.03614457831325301,0
"Hi Lisa, can you send me the proposal by end of day?",0,52,0,0,0.038461538461538464,0
YOU'VE BEEN PRE-APPROVED FOR A ₹5000 LOAN! APPLY: CLAIM-PRIZE-HERE.ORG,1,70,0,1,0.7142857142857143,1
YOUR PACKAGE IS WAITING! TRACK IT HERE: TINYURL.COM/ABC456,1,58,1,0,0.7586206896551724,1
YOUR ACCOUNT HAS BEEN LOCKED. UNLOCK IT AT CLAIM-PRIZE-HERE.ORG IMMEDIATELY! ACT NOW!!!,1,87,0,0,0.7816091954022989,4
URGENT: Your account will be suspended! Click here: verify-account-now.net to verify now! ACT NOW!!!,1,100,0,0,0.14,5
"Hi Emily, I've shared the invoice with you. Let me know if you have questions.",0,78,0,0,0.05128205128205128,0
"Hi team, please complete the client presentation survey by Wednesday.",0,69,0,0,0.028985507246376812,0
BREAKING: YOU'VE INHERITED ₹10000! CLAIM AT SUSPICIOUS-LINK.COM,1,63,1,1,0.7301587301587301,1
Congratulations! You've been selected for a special offer. Click claim-prize-here.org ACT NOW!!!,1,96,0,0,0.09375,4
"Hi Emily, the marketing campaign report looks good. Just a few minor edits needed.",0,82,0,0,0.036585365853658534,0
Your tax refund of ₹50000 is ready. Claim it at claim-prize-here.org,1,68,0,1,0.029411764705882353,0
YOUR TAX REFUND OF ₹5000 IS READY. CLAIM IT AT URGENT-ACTION.BIZ ACT NOW!!!,1,75,0,1,0.6933333333333334,3
"Hi Anna, I've updated the invoice. Please review when convenient.",0,65,0,0,0.06153846153846154,0
You've been pre-approved for a ₹10000 loan! Apply: urgent-action.biz ACT NOW!!!,1,79,0,1,0.10126582278481013,4
URGENT: Your account will be suspended! Click here: claim-prize-here.org to verify now!,1,87,0,0,0.09195402298850575,2
Quick question about the website redesign - do you have a moment to chat?,0,73,0,0,0.0136986301369863,0
FINAL NOTICE: Payment required immediately. Pay now at bit.ly/xyz123,1,68,0,0,0.19117647058823528,0
Meeting reminder: website redesign discussion tomorrow at 11am.,0,63,0,0,0.015873015873015872,0
"Hi David, can you send me the proposal by end of day?",0,53,0,0,0.03773584905660377,0
Lose weight FAST with this ONE trick! Learn more: bit.ly/xyz123 ACT NOW!!!,1,74,0,0,0.20270270270270271,4
You are a WINNER! Click tinyurl.com/abc456 to claim your million dollars!,1,73,1,0,0.1095890410958904,2
FINAL NOTICE: Payment required immediately. Pay now at tinyurl.com/abc456 ACT NOW!!!,1,84,1,0,0.2261904761904762,3
"Hi Lisa, I've updated the proposal. Please review when convenient.",0,66,0,0,0.06060606060606061,0
URGENT: Your account will be suspended! Click here: claim-prize-here.org to verify now! ACT NOW!!!,1,98,0,0,0.14285714285714285,5
Meeting reminder: client presentation discussion tomorrow at 3pm.,0,65,0,0,0.015384615384615385,0
YOU'VE BEEN PRE-APPROVED FOR A ₹50000 LOAN! APPLY: VERIFY-ACCOUNT-NOW.NET ACT NOW!!!,1,84,0,1,0.6904761904761905,4
URGENT ACTION REQUIRED: Verify your identity at verify-account-now.net within 24 hours,1,86,0,0,0.2441860465116279,0
"Hi Sarah, let's catch up about client presentation over coffee this Friday.",0,75,0,0,0.04,0
You've been pre-approved for a ₹5000 loan! Apply: urgent-action.biz ACT NOW!!!,1,78,0,1,0.10256410256410256,4
YOUR PAYPAL SUBSCRIPTION IS EXPIRING. RENEW AT VERIFY-ACCOUNT-NOW.NET,1,69,0,0,0.8405797101449275,0
ALERT: Suspicious activity detected. Secure your account at verify-account-now.net ACT NOW!!!,1,93,0,0,0.13978494623655913,3
Team lunch on Thursday at 2pm. Hope you can join!,0,49,0,0,0.061224489795918366,1
You've been pre-approved for a ₹50000 loan! Apply: bit.ly/xyz123,1,64,0,1,0.03125,1
"Hi Mike, I'll be out of office next Tuesday. Emily will cover for me.",0,69,0,0,0.07246376811594203,0
"Hi team, budget review kickoff meeting scheduled for Monday at 3pm.",0,67,0,0,0.029850746268656716,0
"Hi Lisa, thanks for your help with the budget review. Much appreciated!",0,71,0,0,0.04225352112676056,1
"Hi team, great work on the client presentation presentation!",0,60,0,0,0.016666666666666666,1
URGENT ACTION REQUIRED: Verify your identity at urgent-action.biz within 24 hours,1,81,0,0,0.25925925925925924,0
"Great job on the budget review demo today, David!",0,49,0,0,0.04081632653061224,1
"Hi Sarah, please review the attached invoice when you get a chance.",0,67,0,0,0.029850746268656716,0
YOUR GMAIL ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT URGENT-ACTION.BIZ,1,76,0,0,0.8421052631578947,0
Meeting reminder: Q4 report discussion tomorrow at 2pm.,0,55,0,0,0.03636363636363636,0
"Hi John, let's catch up about budget review over coffee this Monday.",0,68,0,0,0.04411764705882353,0
Can we reschedule our Q4 report meeting to Thursday?,0,52,0,0,0.057692307692307696,0
Lose weight FAST with this ONE trick! Learn more: urgent-action.biz,1,67,0,0,0.13432835820895522,1
Quick question about the client presentation - do you have a moment to chat?,0,76,0,0,0.013157894736842105,0
YOUR BANK ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT SUSPICIOUS-LINK.COM ACT NOW!!!,1,88,1,0,0.8068181818181818,3
"Hi Mike, thanks for your help with the marketing campaign. Much appreciated!",0,76,0,0,0.039473684210526314,1
"Hi David, thanks for your help with the website redesign. Much appreciated!",0,75,0,0,0.04,1
"Hi Tom, please review the attached proposal when you get a chance.",0,66,0,0,0.030303030303030304,0
"Hi team, great work on the Q4 report presentation!",0,50,0,0,0.04,1
Can we reschedule our Q4 report meeting to Friday?,0,50,0,0,0.06,0
"Great job on the client presentation demo today, Tom!",0,53,0,0,0.03773584905660377,1
Your account has been locked. Unlock it at suspicious-link.com immediately! ACT NOW!!!,1,86,1,0,0.09302325581395349,4
"Hi Mike, I've shared the proposal with you. Let me know if you have questions.",0,78,0,0,0.05128205128205128,0
ALERT: Suspicious activity detected. Secure your account at tinyurl.com/abc456 ACT NOW!!!,1,89,1,0,0.14606741573033707,3
URGENT ACTION REQUIRED: Verify your identity at verify-account-now.net within 24 hours,1,86,0,0,0.2441860465116279,0
GET RICH QUICK! EARN ₹50000 FROM HOME. START NOW: URGENT-ACTION.BIZ ACT NOW!!!,1,78,0,1,0.6794871794871795,4
"Hi Lisa, I've updated the invoice. Please review when convenient.",0,65,0,0,0.06153846153846154,0
Can we reschedule our Q4 report meeting to Thursday?,0,52,0,0,0.057692307692307696,0
Congratulations! You've won ₹5000! Claim your prize at tinyurl.com/abc456,1,73,1,1,0.0410958904109589,2
"Hi John, I'll be out of office next Tuesday. Emily will cover for me.",0,69,0,0,0.07246376811594203,0
Can we reschedule our budget review meeting to Thursday?,0,56,0,0,0.03571428571428571,0
"Great job on the Q4 report demo today, Lisa!",0,44,0,0,0.06818181818181818,1
Team update: The marketing campaign deadline has been moved to next Tuesday.,0,76,0,0,0.039473684210526314,0
"Hi Sarah, I've shared the contract with you. Let me know if you have questions.",0,79,0,0,0.05063291139240506,0
GET RICH QUICK! EARN ₹5000 FROM HOME. START NOW: URGENT-ACTION.BIZ,1,66,0,1,0.7121212121212122,1
"Hi team, please complete the website redesign survey by Friday.",0,63,0,0,0.031746031746031744,0
Congratulations! You've been selected for a special offer. Click bit.ly/xyz123,1,78,0,0,0.038461538461538464,1
YOUR GMAIL ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT BIT.LY/XYZ123,1,72,0,0,0.7916666666666666,0
CLICK HERE TO UNSUBSCRIBE: SUSPICIOUS-LINK.COM (DO NOT IGNORE) ACT NOW!!!,1,73,1,0,0.7671232876712328,3
Limited time offer! Get gift card for FREE! Visit bit.ly/xyz123,1,63,0,0,0.1111111111111111,2
"Hi Tom, I've updated the contract. Please review when convenient.",0,65,0,0,0.06153846153846154,0
URGENT: YOUR PAYMENT FAILED. UPDATE BILLING INFO AT BIT.LY/XYZ123 ACT NOW!!!,1,76,0,0,0.7368421052631579,3
BREAKING: You've inherited ₹1000! Claim at suspicious-link.com ACT NOW!!!,1,73,1,1,0.2191780821917808,4
"Hi team, budget review kickoff meeting scheduled for Thursday at 11am.",0,70,0,0,0.02857142857142857,0
Congratulations! You've won ₹10000! Claim your prize at urgent-action.biz,1,73,0,1,0.0410958904109589,2
GET RICH QUICK! EARN ₹10000 FROM HOME. START NOW: TINYURL.COM/ABC456 ACT NOW!!!,1,79,1,1,0.6455696202531646,4
FINAL NOTICE: PAYMENT REQUIRED IMMEDIATELY. PAY NOW AT URGENT-ACTION.BIZ ACT NOW!!!,1,83,0,0,0.7951807228915663,3
"Hi team, great work on the Q4 report presentation!",0,50,0,0,0.04,1
"Hi team, great work on the Q4 report presentation!",0,50,0,0,0.04,1
Quick question about the Q4 report - do you have a moment to chat?,0,66,0,0,0.030303030303030304,0
Quick question about the budget review - do you have a moment to chat?,0,70,0,0,0.014285714285714285,0
URGENT ACTION REQUIRED: Verify your identity at urgent-action.biz within 24 hours,1,81,0,0,0.25925925925925924,0
"Hi Mike, I'll be out of office next Tuesday. John will cover for me.",0,68,0,0,0.07352941176470588,0
Reminder: Submit your proposal by Tuesday EOD.,0,46,0,0,0.13043478260869565,0
"Hi Tom, can you send me the invoice by end of day?",0,50,0,0,0.04,0
"Hi team, please complete the website redesign survey by Monday.",0,63,0,0,0.031746031746031744,0
YOUR NETFLIX ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT BIT.LY/XYZ123,1,74,0,0,0.7972972972972973,0
FINAL NOTICE: Payment required immediately. Pay now at urgent-action.biz,1,72,0,0,0.18055555555555555,0
"Hi team, budget review kickoff meeting scheduled for Thursday at 3pm.",0,69,0,0,0.028985507246376812,0
ALERT: SUSPICIOUS ACTIVITY DETECTED. SECURE YOUR ACCOUNT AT VERIFY-ACCOUNT-NOW.NET ACT NOW!!!,1,93,0,0,0.8064516129032258,3
LOSE WEIGHT FAST WITH THIS ONE TRICK! LEARN MORE: SUSPICIOUS-LINK.COM,1,69,1,0,0.8115942028985508,1
URGENT: YOUR ACCOUNT WILL BE SUSPENDED! CLICK HERE: TINYURL.COM/ABC456 TO VERIFY NOW!,1,85,1,0,0.7647058823529411,2
"Hi team, great work on the Q4 report presentation!",0,50,0,0,0.04,1
Reminder: Q4 report status meeting on Thursday at 2pm.,0,54,0,0,0.05555555555555555,0
You've been pre-approved for a ₹5000 loan! Apply: suspicious-link.com,1,69,1,1,0.028985507246376812,1
"Great job on the Q4 report demo today, John!",0,44,0,0,0.06818181818181818,1
LIMITED TIME OFFER! GET LAPTOP FOR FREE! VISIT TINYURL.COM/ABC456 ACT NOW!!!,1,76,1,0,0.7368421052631579,5
Team lunch on Friday at 2pm. Hope you can join!,0,47,0,0,0.06382978723404255,1
GET RICH QUICK! EARN ₹10000 FROM HOME. START NOW: URGENT-ACTION.BIZ,1,67,0,1,0.7014925373134329,1
Congratulations! You've been selected for a special offer. Click tinyurl.com/abc456,1,83,1,0,0.03614457831325301,1
URGENT ACTION REQUIRED: Verify your identity at tinyurl.com/abc456 within 24 hours ACT NOW!!!,1,93,1,0,0.2903225806451613,3
URGENT: Your account will be suspended! Click here: suspicious-link.com to verify now!,1,86,1,0,0.09302325581395349,2
Your account has been locked. Unlock it at urgent-action.biz immediately! ACT NOW!!!,1,84,0,0,0.09523809523809523,4
"Hi John, the website redesign report looks good. Just a few minor edits needed.",0,79,0,0,0.0379746835443038,0
Your account has been locked. Unlock it at verify-account-now.net immediately!,1,78,0,0,0.02564102564102564,1
Quick question about the Q4 report - do you have a moment to chat?,0,66,0,0,0.030303030303030304,0
CONGRATULATIONS! YOU'VE BEEN SELECTED FOR A SPECIAL OFFER. CLICK VERIFY-ACCOUNT-NOW.NET ACT NOW!!!,1,98,0,0,0.7959183673469388,4
FINAL NOTICE: PAYMENT REQUIRED IMMEDIATELY. PAY NOW AT SUSPICIOUS-LINK.COM,1,74,1,0,0.8378378378378378,0
YOU ARE A WINNER! CLICK SUSPICIOUS-LINK.COM TO CLAIM YOUR LUXURY VACATION!,1,74,1,0,0.8108108108108109,2
URGENT: YOUR ACCOUNT WILL BE SUSPENDED! CLICK HERE: BIT.LY/XYZ123 TO VERIFY NOW!,1,80,0,0,0.75,2
You've been pre-approved for a ₹50000 loan! Apply: bit.ly/xyz123,1,64,0,1,0.03125,1
Get rich quick! Earn ₹100000 from home. Start now: claim-prize-here.org ACT NOW!!!,1,82,0,1,0.10975609756097561,4
"Hi Mike, please review the attached report when you get a chance.",0,65,0,0,0.03076923076923077,0
"Hi Lisa, the Q4 report report looks good. Just a few minor edits needed.",0,72,0,0,0.05555555555555555,0
Your Amazon subscription is expiring. Renew at claim-prize-here.org,1,67,0,0,0.04477611940298507,0
Your PayPal account has been compromised. Reset password at bit.ly/xyz123 ACT NOW!!!,1,84,0,0,0.11904761904761904,3
"Great job on the website redesign demo today, John!",0,51,0,0,0.0392156862745098,1
GET RICH QUICK! EARN ₹50000 FROM HOME. START NOW: VERIFY-ACCOUNT-NOW.NET,1,72,0,1,0.7083333333333334,1
YOU'VE BEEN PRE-APPROVED FOR A ₹1000 LOAN! APPLY: BIT.LY/XYZ123,1,63,0,1,0.6507936507936508,1
FINAL NOTICE: Payment required immediately. Pay now at claim-prize-here.org,1,75,0,0,0.17333333333333334,0
YOUR PACKAGE IS WAITING! TRACK IT HERE: CLAIM-PRIZE-HERE.ORG ACT NOW!!!,1,71,0,0,0.7605633802816901,4
Your Bank subscription is expiring. Renew at bit.ly/xyz123,1,58,0,0,0.05172413793103448,0
URGENT ACTION REQUIRED: VERIFY YOUR IDENTITY AT TINYURL.COM/ABC456 WITHIN 24 HOURS,1,82,1,0,0.7804878048780488,0
URGENT ACTION REQUIRED: Verify your identity at claim-prize-here.org within 24 hours,1,84,0,0,0.25,0
URGENT ACTION REQUIRED: Verify your identity at claim-prize-here.org within 24 hours ACT NOW!!!,1,95,0,0,0.28421052631578947,3
Get rich quick! Earn ₹50000 from home. Start now: verify-account-now.net,1,72,0,1,0.041666666666666664,1
"Hi Sarah, please review the attached report when you get a chance.",0,66,0,0,0.030303030303030304,0
URGENT: YOUR ACCOUNT WILL BE SUSPENDED! CLICK HERE: SUSPICIOUS-LINK.COM TO VERIFY NOW! ACT NOW!!!,1,97,1,0,0.7731958762886598,5
"Hi team, please complete the marketing campaign survey by Monday.",0,65,0,0,0.03076923076923077,0
Meeting reminder: marketing campaign discussion tomorrow at 10am.,0,65,0,0,0.015384615384615385,0
"Great job on the Q4 report demo today, Mike!",0,44,0,0,0.06818181818181818,1
YOUR PACKAGE IS WAITING! TRACK IT HERE: BIT.LY/XYZ123,1,53,0,0,0.7358490566037735,1
Team update: The budget review deadline has been moved to next Tuesday.,0,71,0,0,0.04225352112676056,0
"Hi David, please review the attached proposal when you get a chance.",0,68,0,0,0.029411764705882353,0
URGENT ACTION REQUIRED: Verify your identity at tinyurl.com/abc456 within 24 hours,1,82,1,0,0.25609756097560976,0
Team update: The Q4 report deadline has been moved to next Wednesday.,0,69,0,0,0.057971014492753624,0
You've been pre-approved for a ₹10000 loan! Apply: tinyurl.com/abc456,1,69,1,1,0.028985507246376812,1
YOUR NETFLIX ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT CLAIM-PRIZE-HERE.ORG,1,81,0,0,0.8395061728395061,0
You've been pre-approved for a ₹10000 loan! Apply: verify-account-now.net ACT NOW!!!,1,84,0,1,0.09523809523809523,4
Lose weight FAST with this ONE trick! Learn more: verify-account-now.net,1,72,0,0,0.125,1
"Hi Lisa, I've updated the proposal. Please review when convenient.",0,66,0,0,0.06060606060606061,0
"Hi team, please complete the client presentation survey by Friday.",0,66,0,0,0.030303030303030304,0
You've been pre-approved for a ₹5000 loan! Apply: urgent-action.biz,1,67,0,1,0.029850746268656716,1
You've been pre-approved for a ₹100000 loan! Apply: verify-account-now.net,1,74,0,1,0.02702702702702703,1
"Hi Anna, thanks for your help with the website redesign. Much appreciated!",0,74,0,0,0.04054054054054054,1
Limited time offer! Get vacation for FREE! Visit bit.ly/xyz123 ACT NOW!!!,1,73,0,0,0.1780821917808219,5
"Hi John, let's schedule a meeting to discuss the marketing campaign project.",0,76,0,0,0.02631578947368421,0
"Hi David, please review the attached invoice when you get a chance.",0,67,0,0,0.029850746268656716,0
"Hi David, I've updated the contract. Please review when convenient.",0,67,0,0,0.05970149253731343,0
Your account has been locked. Unlock it at claim-prize-here.org immediately! ACT NOW!!!,1,87,0,0,0.09195402298850575,4
Your Gmail subscription is expiring. Renew at claim-prize-here.org,1,66,0,0,0.045454545454545456,0
Can we reschedule our Q4 report meeting to Wednesday?,0,53,0,0,0.05660377358490566,0
"Hi Emily, please review the attached invoice when you get a chance.",0,67,0,0,0.029850746268656716,0
CONGRATULATIONS! YOU'VE WON ₹10000! CLAIM YOUR PRIZE AT SUSPICIOUS-LINK.COM,1,75,1,1,0.7466666666666667,2
"Hi Anna, let's catch up about client presentation over coffee this Thursday.",0,76,0,0,0.039473684210526314,0
You've been pre-approved for a ₹1000 loan! Apply: urgent-action.biz ACT NOW!!!,1,78,0,1,0.10256410256410256,4
ALERT: SUSPICIOUS ACTIVITY DETECTED. SECURE YOUR ACCOUNT AT TINYURL.COM/ABC456 ACT NOW!!!,1,89,1,0,0.7752808988764045,3
Quick question about the website redesign - do you have a moment to chat?,0,73,0,0,0.0136986301369863,0
CONGRATULATIONS! YOU'VE WON ₹5000! CLAIM YOUR PRIZE AT SUSPICIOUS-LINK.COM,1,74,1,1,0.7567567567567568,2
Meeting reminder: website redesign discussion tomorrow at 10am.,0,63,0,0,0.015873015873015872,0
Your tax refund of ₹50000 is ready. Claim it at suspicious-link.com,1,67,1,1,0.029850746268656716,0
Reminder: Q4 report status meeting on Monday at 3pm.,0,52,0,0,0.057692307692307696,0
YOUR TAX REFUND OF ₹100000 IS READY. CLAIM IT AT VERIFY-ACCOUNT-NOW.NET,1,71,0,1,0.704225352112676,0
"Hi Lisa, I'll be out of office next Tuesday. David will cover for me.",0,69,0,0,0.07246376811594203,0
YOU ARE A WINNER! CLICK CLAIM-PRIZE-HERE.ORG TO CLAIM YOUR NEW CAR!,1,67,0,0,0.7761194029850746,2
"Hi John, the Q4 report report looks good. Just a few minor edits needed.",0,72,0,0,0.05555555555555555,0
"Hi Mike, I've shared the invoice with you. Let me know if you have questions.",0,77,0,0,0.05194805194805195,0
Your tax refund of ₹5000 is ready. Claim it at verify-account-now.net,1,69,0,1,0.028985507246376812,0
"Hi team, great work on the Q4 report presentation!",0,50,0,0,0.04,1
"Hi Tom, thanks for your help with the website redesign. Much appreciated!",0,73,0,0,0.0410958904109589,1
Congratulations! You've won ₹50000! Claim your prize at suspicious-link.com,1,75,1,1,0.04,2
"Hi team, great work on the website redesign presentation!",0,57,0,0,0.017543859649122806,1
YOUR TAX REFUND OF ₹50000 IS READY. CLAIM IT AT BIT.LY/XYZ123,1,61,0,1,0.639344262295082,0
Team update: The budget review deadline has been moved to next Thursday.,0,72,0,0,0.041666666666666664,0
You've been pre-approved for a ₹10000 loan! Apply: claim-prize-here.org,1,71,0,1,0.028169014084507043,1
"Great job on the budget review demo today, Lisa!",0,48,0,0,0.041666666666666664,1
Reminder: marketing campaign status meeting on Friday at 2pm.,0,61,0,0,0.03278688524590164,0
Get rich quick! Earn ₹100000 from home. Start now: tinyurl.com/abc456,1,69,1,1,0.043478260869565216,1
Your package is waiting! Track it here: suspicious-link.com,1,59,1,0,0.03389830508474576,1
"Hi Lisa, the budget review report looks good. Just a few minor edits needed.",0,76,0,0,0.039473684210526314,0
"Hi Emily, I've shared the contract with you. Let me know if you have questions.",0,79,0,0,0.05063291139240506,0
Congratulations! You've been selected for a special offer. Click verify-account-now.net ACT NOW!!!,1,98,0,0,0.09183673469387756,4
Reminder: client presentation status meeting on Monday at 10am.,0,63,0,0,0.031746031746031744,0
Reminder: client presentation status meeting on Wednesday at 4pm.,0,65,0,0,0.03076923076923077,0
URGENT ACTION REQUIRED: Verify your identity at suspicious-link.com within 24 hours ACT NOW!!!,1,94,1,0,0.2872340425531915,3
"Hi team, great work on the marketing campaign presentation!",0,59,0,0,0.01694915254237288,1
You are a WINNER! Click claim-prize-here.org to claim your luxury vacation! ACT NOW!!!,1,86,0,0,0.16279069767441862,5
"Hi Sarah, let's schedule a meeting to discuss the client presentation project.",0,78,0,0,0.02564102564102564,0
"Hi Emily, thanks for your help with the client presentation. Much appreciated!",0,78,0,0,0.038461538461538464,1
Reminder: Submit your invoice by Tuesday EOD.,0,45,0,0,0.13333333333333333,0
"Hi Sarah, can you send me the spreadsheet by end of day?",0,56,0,0,0.03571428571428571,0
CONGRATULATIONS! YOU'VE BEEN SELECTED FOR A SPECIAL OFFER. CLICK TINYURL.COM/ABC456 ACT NOW!!!,1,94,1,0,0.7659574468085106,4
BREAKING: YOU'VE INHERITED ₹100000! CLAIM AT CLAIM-PRIZE-HERE.ORG ACT NOW!!!,1,76,0,1,0.6842105263157895,4
LOSE WEIGHT FAST WITH THIS ONE TRICK! LEARN MORE: TINYURL.COM/ABC456,1,68,1,0,0.7647058823529411,1
URGENT: Your payment failed. Update billing info at suspicious-link.com,1,71,1,0,0.11267605633802817,0
"Hi Mike, the client presentation report looks good. Just a few minor edits needed.",0,82,0,0,0.036585365853658534,0
Quick question about the budget review - do you have a moment to chat?,0,70,0,0,0.014285714285714285,0
Can we reschedule our client presentation meeting to Monday?,0,60,0,0,0.03333333333333333,0
Can we reschedule our budget review meeting to Thursday?,0,56,0,0,0.03571428571428571,0
BREAKING: You've inherited ₹50000! Claim at bit.ly/xyz123,1,57,0,1,0.17543859649122806,1
YOUR BANK ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT TINYURL.COM/ABC456 ACT NOW!!!,1,87,1,0,0.7701149425287356,3
"Hi John, please review the attached report when you get a chance.",0,65,0,0,0.03076923076923077,0
"Hi Mike, I've shared the proposal with you. Let me know if you have questions.",0,78,0,0,0.05128205128205128,0
Your Gmail account has been compromised. Reset password at claim-prize-here.org,1,79,0,0,0.0379746835443038,0
"Hi Anna, I've shared the proposal with you. Let me know if you have questions.",0,78,0,0,0.05128205128205128,0
"Hi Sarah, please review the attached report when you get a chance.",0,66,0,0,0.030303030303030304,0
Your PayPal account has been compromised. Reset password at tinyurl.com/abc456,1,78,1,0,0.05128205128205128,0
"Hi John, let's catch up about website redesign over coffee this Monday.",0,71,0,0,0.04225352112676056,0
"Hi team, great work on the client presentation presentation!",0,60,0,0,0.016666666666666666,1
YOUR GMAIL ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT URGENT-ACTION.BIZ ACT NOW!!!,1,87,0,0,0.8045977011494253,3
"Hi Anna, I've shared the report with you. Let me know if you have questions.",0,76,0,0,0.05263157894736842,0
URGENT: YOUR PAYMENT FAILED. UPDATE BILLING INFO AT SUSPICIOUS-LINK.COM,1,71,1,0,0.8309859154929577,0
Team update: The client presentation deadline has been moved to next Wednesday.,0,79,0,0,0.0379746835443038,0
